
5,1-6 weeks,broiler chicken,chicken DHA,g 1%,121.3106,3275.39,19690.90611,,,,,,,1351.882913,74.14491938,21.37975763,48.7943055,72.9334665,66.89867625,26.56206675,43.5536865,49.310289,12.0695805,54.82909575,0,0,0,0,0,0,0,0,0,0,303.298763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5077375,0,0,0,0,0,0,0,0,0,0,30218719.31,740237.7181,2947848.188,0,49134.52323,4913.080313,0,6883.411544,25542.62151,103418.5296,20909.18405,24571.07954,1112.402495,2557.13025,45.63268994,10318316.94,60.3479025,45.97983815,24.31864688,0,13.1015475,13.1015475,19.65232125,10.05465177,1211.171152,57970.81378,1878.966534,506709.3891,351324.3383,899.1663584,279422.0582
6,1-6 weeks,broiler chicken,chicken DHA,g 1%,131.4798,3549.95,21341.47129,,,,,,,1465.229925,80.36140275,23.17218705,52.8851187,79.0480971,72.5073525,28.7895897,47.2051935,53.4442806,13.0814892,59.4258633,0,0,0,0,0,0,0,0,0,0,328.7221032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.999065,0,0,0,0,0,0,0,0,0,0,32751868.68,802289.7426,3194957.925,0,53253.33066,5324.929875,0,7460.428372,27683.7869,112087.8042,22662.61531,26630.80333,1205.652037,2771.487219,49.45794868,11183272.15,65.407446,49.83523468,26.35796025,0,14.199813,14.199813,21.2997195,10.89661412,1312.526547,62833.34408,2036.251744,549176.0371,380752.3534,974.4959044,302854.5966
1,1-6 weeks,broiler chicken,chicken DHA,g 2%,105.7682,2855.74,17156.84321,,,,,,,1182.430575,64.83301425,18.67808835,42.6302919,63.7267527,58.4526375,23.3089839,38.0611035,43.0676622,10.5482304,47.9044071,0,0,0,0,0,0,0,0,0,0,303.6145917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.114855,0,0,0,0,0,0,0,0,0,0,26992480.47,1290795.788,2570168.475,0,42836.83042,4283.614125,0,6004.116927,23121.08448,94674.15881,17143.24239,21424.99763,1082.968046,2316.662027,45.30350299,8996326.047,52.741152,40.45669765,21.32798175,0,11.422971,11.422971,17.1344565,8.556895023,13.60160437,51043.8457,1601.029631,440229.3942,302561.4868,776.462093,245185.8706
2,1-6 weeks,broiler chicken,chicken DHA,g 2%,112.5967,3040.11,18251.14984,,,,,,,1263.221325,69.24129075,19.92848265,45.4864221,68.0042493,62.3747925,24.9919101,40.6222425,45.9371898,11.2589136,51.1158789,0,0,0,0,0,0,0,0,0,0,322.9649315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.802245,0,0,0,0,0,0,0,0,0,0,28735140.99,1374130.814,2736101.025,0,45602.49386,4560.168375,0,6391.747865,24613.80619,100786.4141,18250.03617,22808.21725,1152.885724,2466.23722,48.22834073,9577139.814,56.294568,43.26717411,22.85333325,0,12.160449,12.160449,18.2406735,8.935279207,14.51866783,54932.96365,1660.245694,466799.714,317643.9002,817.6881342,262870.7248
3,1-6 weeks,broiler chicken,chicken DHA,g 2%,103.14,2784.78,16700.07885,,,,,,,1163.193683,63.72924548,18.31541045,41.80769748,62.51520384,57.33832725,23.13558963,37.3520484,42.20038224,10.35375318,46.98457407,0,0,0,0,0,0,0,0,0,0,295.4974029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6956135,0,0,0,0,0,0,0,0,0,0,26321746.94,1258720.945,2506302.608,0,41772.55638,4177.171013,0,5854.919774,22546.55601,92321.61082,16717.2734,20892.61257,1056.057977,2259.116627,44.17776063,8772782.454,51.7687659,39.90386639,21.13617848,0,11.1391227,11.1391227,16.70868405,7.947614897,13.35233695,51128.36708,1460.639132,425071.306,284899.4296,736.8790128,243321.4956
4,1-6 weeks,broiler chicken,chicken DHA,g 2%,118.6839,3204.47,19249.39097,,,,,,,1327.659188,72.79188863,20.96730698,47.8555614,71.5393512,65.61840375,26.18886465,42.728418,48.3435432,11.8418949,53.77650885,0,0,0,0,0,0,0,0,0,0,340.6423619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0892925,0,0,0,0,0,0,0,0,0,0,30288599.64,1448418.085,2884018.163,0,48067.75711,4806.696938,0,6737.294513,25944.45824,106235.0567,19236.64831,24041.25778,1215.212019,2599.557156,50.83562681,10094890.31,59.2094745,45.43438796,23.96036363,0,12.8178585,12.8178585,19.22678775,9.568993679,15.26986765,57388.82965,1788.214641,493637.981,338669.0834,869.5998198,275475.8263
5,1-6 weeks,broiler chicken,chicken DHA,g 2%,113.6896,3069.62,18444.48184,,,,,,,1270.083175,69.643395,20.06791524,45.80192952,68.46632568,62.80022664,25.0185348,40.89054053,46.27506672,11.33219808,51.46802856,0,0,0,0,0,0,0,0,0,0,326.4042132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3923624,0,0,0,0,0,0,0,0,0,0,29014030.47,1387467.459,2762656.308,0,46044.99707,4604.42718,0,6453.783864,24852.69326,101764.5981,18427.15067,23029.58145,1164.074814,2490.162102,48.69642186,9670088.146,56.6609904,43.44633889,22.89519108,0,12.27847248,12.27847248,18.41770872,9.23306259,14.61237155,54746.22215,1729.893073,473575.1518,326124.3845,836.4201254,263172.1403
6,1-6 weeks,broiler chicken,chicken DHA,g 2%,112.3299,3032.91,18209.81568,,,,,,,1259.590025,69.045318,19.87488036,45.36375138,67.81971402,62.20572336,24.9071706,40.51109797,45.81557748,11.22798132,50.97774204,0,0,0,0,0,0,0,0,0,0,322.2356448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6581676,0,0,0,0,0,0,0,0,0,0,28667050.01,1370874.663,2729617.542,0,45494.42294,4549.36257,0,6376.602027,24555.48083,100547.5898,18206.78939,22754.17058,1150.153807,2460.391881,48.11405854,9554445.431,56.1399066,43.13619499,22.77791442,0,12.13163352,12.13163352,18.19745028,8.939048748,14.47868546,54717.71924,1662.638027,465958.8781,317529.0791,817.0263614,261981.9405
1,1-6 weeks,broiler chicken,chicken DHA,g4% ,106.7735,2882.8845,17304.73943,,,,,,,1198.7244,65.701989,18.9061668,43.1534277,64.5178041,59.17671,23.7327462,38.5408125,43.5781026,10.6821882,48.4945218,0,0,0,0,0,0,0,0,0,0,385.5314753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.65769,0,0,0,0,0,0,0,0,0,0,28552088.09,2606127.658,2594596.05,0,43246.28881,4324.32675,0,6066.454507,25058.30757,104648.7453,17310.0094,21632.60489,1321.584524,2515.335,56.89902591,9081821.276,53.410941,41.4552686,21.6992115,0,11.531538,11.531538,17.297307,8.5555602,13.7169747,52203.17683,1566.1107,442310.8718,300382.1351,773.7308641,249623.1597
2,1-6 weeks,broiler chicken,chicken DHA,g4% ,113.0955,3053.5785,18332.7897,,,,,,,1268.549843,69.53464778,20.01408521,45.68167287,68.29568271,62.64218025,25.09193997,40.79594835,46.13532606,11.30700492,51.33517533,0,0,0,0,0,0,0,0,0,0,408.4234135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0715565,0,0,0,0,0,0,0,0,0,0,30242634.78,2760434.426,2748220.043,0,45806.86946,4580.366738,0,6425.644672,26541.98331,110844.9143,18334.91897,22913.45401,1399.834448,2664.265547,60.26820252,9619548.179,56.5350246,43.8620167,22.94566853,0,12.2143113,12.2143113,18.32146695,9.10813167,14.51764512,55140.71713,1670.243912,468978.0173,319317.4457,821.8428647,263923.8306
3,1-6 weeks,broiler chicken,chicken DHA,g4% ,96.85869,2615.18463,15701.26762,,,,,,,1086.27365,59.54405175,17.13917961,39.11969088,58.48501752,53.64368586,21.4833951,34.93539547,39.50872848,9.68266332,43.96102254,0,0,0,0,0,0,0,0,0,0,349.7959699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3036926,0,0,0,0,0,0,0,0,0,0,25900788.58,2364126.967,2353666.167,0,39230.51208,3922.776945,0,5503.133771,22731.42783,94931.23557,15702.6282,19623.8367,1198.864323,2281.76471,51.61570464,8238497.836,48.4133166,37.55846808,19.64628567,0,10.46073852,10.46073852,15.69110778,7.806672756,12.43184728,47203.7606,1431.981246,401712.3541,273628.1756,704.1617162,225968.7879
4,1-6 weeks,broiler chicken,chicken DHA,g4% ,114.9584,3103.8768,18627.34626,,,,,,,1291.922463,70.80387863,20.36853122,46.49194692,69.51148488,63.75660039,25.60432545,41.52574253,46.94481792,11.50976898,52.24683141,0,0,0,0,0,0,0,0,0,0,415.0113509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0775549,0,0,0,0,0,0,0,0,0,0,30740805.19,2805905.559,2793489.971,0,46561.41694,4655.816618,0,6531.490457,26979.20988,112670.8041,18636.94543,23290.89571,1422.893278,2708.153531,61.26047241,9778007.026,57.5488449,44.68742922,23.40618971,0,12.41551098,12.41551098,18.62326647,9.159105294,14.78155127,56379.27025,1673.198388,475673.3809,322101.2546,830.4280155,269303.4278
5,1-6 weeks,broiler chicken,chicken DHA,g4% ,116.1581,3136.2687,18830.23153,,,,,,,1302.575445,71.40131235,20.55280257,46.91111598,70.13315934,64.3276485,25.75834938,41.8930839,47.37814524,11.61102168,52.71662682,0,0,0,0,0,0,0,0,0,0,419.5021736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.725401,0,0,0,0,0,0,0,0,0,0,31061618.58,2835188.199,2822643.045,0,47047.34009,4704.405075,0,6599.653991,27260.74987,113846.6429,18831.4359,23533.96027,1437.742562,2736.414894,61.9003573,9880049.588,58.0551084,45.03622082,23.55613785,0,12.5450802,12.5450802,18.8176203,9.36787518,14.90751648,56590.3074,1718.720404,481814.2488,328291.9375,844.7532469,270934.6022
6,1-6 weeks,broiler chicken,chicken DHA,g4% ,118.5899,3201.9273,19229.4484,,,,,,,1328.17158,72.8124309,20.96633808,47.85414687,71.54002971,65.618559,26.23068522,42.73106535,48.33652806,11.84294142,53.77561758,0,0,0,0,0,0,0,0,0,0,428.3786078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.038519,0,0,0,0,0,0,0,0,0,0,31711874.61,2894541.132,2881733.355,0,48032.2502,4802.888925,0,6737.813957,27831.42692,116229.9515,19225.65691,24026.62877,1467.840744,2793.699399,63.19653801,10086881.53,59.2147071,45.90953529,23.99352165,0,12.8077038,12.8077038,19.2115557,9.63088542,15.20287137,57551.95798,1771.286265,492596.2442,336836.7741,865.7823688,275909.4125
